Date,Category,UAH
2023-07-06 16:59:00.206,Люті пташки,10.0
2023-07-06 17:00:00.282,Люті пташки,50.0
2023-07-06 17:01:00.076,Люті пташки,25.0
2023-07-06 17:01:00.154,Люті пташки,0.51
2023-07-06 17:10:00.525,Люті пташки,1.0
2023-07-06 17:13:00.604,Люті пташки,4.0
2023-07-06 17:22:00.694,Люті пташки,25.0
2023-07-06 17:25:00.705,Люті пташки,300.0
2023-07-06 17:33:00.272,Люті пташки,500.0
2023-07-06 17:37:00.047,Люті пташки,456.0
2023-07-06 17:48:00.518,Люті пташки,50.0
2023-07-06 17:50:00.884,Люті пташки,150.0
2023-07-06 17:51:00.956,Люті пташки,10.0
2023-07-06 18:01:00.432,Люті пташки,150.0
2023-07-06 18:05:00.351,Люті пташки,10.0
2023-07-06 18:05:00.430,Люті пташки,200.0
2023-07-06 18:09:00.392,Люті пташки,30.0
2023-07-06 18:18:00.514,Люті пташки,24.0
2023-07-06 18:36:00.025,Люті пташки,1000.0
2023-07-06 18:36:00.098,Люті пташки,100.0
2023-07-06 18:36:00.708,Люті пташки,1000.0
2023-07-06 18:36:00.783,Люті пташки,500.0
2023-07-06 18:36:00.863,Люті пташки,11.63
2023-07-06 18:36:00.941,Люті пташки,30.0
2023-07-06 18:37:00.188,Люті пташки,100.0
2023-07-06 18:37:00.258,Люті пташки,200.0
2023-07-06 18:43:00.029,Люті пташки,100.0
2023-07-06 18:43:00.056,Люті пташки,96.72
2023-07-06 18:43:00.107,Люті пташки,100.0
2023-07-06 18:43:00.123,Люті пташки,17.37
2023-07-06 18:43:00.187,Люті пташки,100.0
2023-07-06 18:43:00.200,Люті пташки,90.0
2023-07-06 18:43:00.260,Люті пташки,18284.3
2023-07-06 18:43:00.278,Люті пташки,100.0
2023-07-06 18:43:00.332,Люті пташки,50.0
2023-07-06 18:43:00.341,Люті пташки,4.0
2023-07-06 18:43:00.357,Люті пташки,100.0
2023-07-06 18:43:00.415,Люті пташки,500.0
2023-07-06 18:43:00.426,Люті пташки,100.0
2023-07-06 18:43:00.444,Люті пташки,20.0
2023-07-06 18:43:00.488,Люті пташки,1000.0
2023-07-06 18:43:00.499,Люті пташки,10.0
2023-07-06 18:43:00.512,Люті пташки,100.0
2023-07-06 18:43:00.569,Люті пташки,150.0
2023-07-06 18:43:00.580,Люті пташки,200.0
2023-07-06 18:43:00.595,Люті пташки,100.0
2023-07-06 18:43:00.649,Люті пташки,3.0
2023-07-06 18:43:00.665,Люті пташки,44.74
2023-07-06 18:43:00.673,Люті пташки,89.16
2023-07-06 18:43:00.718,Люті пташки,6.0
2023-07-06 18:43:00.735,Люті пташки,500.0
2023-07-06 18:43:00.746,Люті пташки,12.8
2023-07-06 18:43:00.805,Люті пташки,10.0
2023-07-06 18:43:00.814,Люті пташки,40.0
2023-07-06 18:43:00.837,Люті пташки,300.0
2023-07-06 18:43:00.874,Люті пташки,25.0
2023-07-06 18:43:00.890,Люті пташки,100.0
2023-07-06 18:43:00.919,Люті пташки,200.0
2023-07-06 18:43:00.961,Люті пташки,300.0
2023-07-06 18:43:00.971,Люті пташки,117.0
2023-07-06 18:47:00.990,Люті пташки,141.0
2023-07-06 18:48:00.059,Люті пташки,100.0
2023-07-06 18:48:00.142,Люті пташки,200.0
2023-07-06 18:51:00.213,Люті пташки,100.0
2023-07-06 18:54:00.298,Люті пташки,150.0
2023-07-06 18:58:00.381,Люті пташки,45.47
2023-07-06 19:01:00.453,Люті пташки,200.0
2023-07-06 19:08:00.524,Люті пташки,50.0
2023-07-06 19:15:00.613,Люті пташки,160.0
2023-07-06 19:16:00.687,Люті пташки,50.0
2023-07-06 19:19:00.768,Люті пташки,50.0
2023-07-06 19:21:00.835,Люті пташки,500.0
2023-07-06 19:22:00.915,Люті пташки,20.0
2023-07-06 19:24:00.995,Люті пташки,5.94
2023-07-06 19:25:00.072,Люті пташки,0.01
2023-07-06 19:25:00.153,Люті пташки,0.01
2023-07-06 19:25:00.227,Люті пташки,0.01
2023-07-06 19:28:00.312,Люті пташки,50.0
2023-07-06 19:32:00.360,Люті пташки,200.0
2023-07-06 19:33:00.520,Люті пташки,79.58
2023-07-06 19:40:00.417,Люті пташки,300.0
2023-07-06 19:53:00.450,Люті пташки,25.0
2023-07-06 20:56:00.866,Люті пташки,98.5
2023-07-06 20:56:00.930,Люті пташки,2026.75
2023-07-06 20:58:00.027,Люті пташки,10.0
2023-07-06 20:59:00.098,Люті пташки,50.0
2023-07-06 21:00:00.166,Люті пташки,10.0
2023-07-06 21:31:00.019,Люті пташки,300.0
2023-07-06 21:31:00.034,Люті пташки,300.0
2023-07-06 21:31:00.104,Люті пташки,10.0
2023-07-06 21:31:00.115,Люті пташки,20.0
2023-07-06 21:31:00.178,Люті пташки,100.0
2023-07-06 21:31:00.198,Люті пташки,200.0
2023-07-06 21:31:00.243,Люті пташки,100.0
2023-07-06 21:31:00.264,Люті пташки,500.0
2023-07-06 21:31:00.270,Люті пташки,500.0
2023-07-06 21:31:00.326,Люті пташки,500.0
2023-07-06 21:31:00.334,Люті пташки,400.0
2023-07-06 21:31:00.394,Люті пташки,4.0
2023-07-06 21:31:00.415,Люті пташки,100.0
2023-07-06 21:31:00.473,Люті пташки,100.0
2023-07-06 21:31:00.489,Люті пташки,500.0
2023-07-06 21:31:00.558,Люті пташки,37.75
2023-07-06 21:31:00.569,Люті пташки,29.0
2023-07-06 21:31:00.631,Люті пташки,50.0
2023-07-06 21:31:00.650,Люті пташки,100.0
2023-07-06 21:31:00.706,Люті пташки,1.0
2023-07-06 21:31:00.724,Люті пташки,1.0
2023-07-06 21:31:00.784,Люті пташки,50.0
2023-07-06 21:31:00.801,Люті пташки,4.0
2023-07-06 21:31:00.863,Люті пташки,100.0
2023-07-06 21:31:00.894,Люті пташки,50.0
2023-07-06 21:31:00.942,Люті пташки,200.0
2023-07-06 21:31:00.964,Люті пташки,500.0
2023-07-06 21:35:00.363,Люті пташки,50.0
2023-07-06 21:37:00.053,Люті пташки,4.0
2023-07-06 21:37:00.131,Люті пташки,50.0
2023-07-06 21:37:00.210,Люті пташки,10.0
2023-07-06 21:37:00.289,Люті пташки,100.0
2023-07-06 21:37:00.374,Люті пташки,20.0
2023-07-06 21:37:00.438,Люті пташки,17.19
2023-07-06 21:37:00.446,Люті пташки,20.0
2023-07-06 21:37:00.510,Люті пташки,100.0
2023-07-06 21:37:00.529,Люті пташки,20.0
2023-07-06 21:37:00.590,Люті пташки,500.0
2023-07-06 21:37:00.604,Люті пташки,500.0
2023-07-06 21:37:00.673,Люті пташки,45.0
2023-07-06 21:37:00.745,Люті пташки,5.0
2023-07-06 21:37:00.826,Люті пташки,100.0
2023-07-06 21:37:00.906,Люті пташки,5.0
2023-07-06 21:37:00.979,Люті пташки,1500.0
2023-07-06 21:42:00.187,Загальні донати,2000.0
2023-07-06 21:55:00.687,Люті пташки,9.0
2023-07-06 21:58:00.759,Люті пташки,50.0
2023-07-06 22:04:00.835,Люті пташки,30.0
2023-07-06 22:07:00.912,Люті пташки,10.0
2023-07-06 22:28:00.990,Люті пташки,50.0
2023-07-06 22:49:00.068,Люті пташки,50.0
2023-07-06 23:11:00.944,Люті пташки,50.0
2023-07-06 23:44:00.282,Люті пташки,100.0
2023-07-07 01:24:00.889,Люті пташки,10.0
2023-07-07 01:59:00.110,Люті пташки,11.0
2023-07-07 02:10:00.894,Люті пташки,10.0
2023-07-07 02:34:00.273,Люті пташки,100.0
2023-07-07 02:37:00.387,Люті пташки,100.0
2023-07-07 02:43:00.627,Люті пташки,100.0
2023-07-07 02:46:00.737,Люті пташки,10.0
2023-07-07 03:05:00.748,Люті пташки,100.0
2023-07-07 03:11:00.717,Люті пташки,500.0
2023-07-07 03:19:00.995,Люті пташки,50.0
2023-07-07 03:24:00.306,Люті пташки,500.0
2023-07-07 03:30:00.510,Люті пташки,500.0
2023-07-07 03:39:00.185,Люті пташки,10.0
2023-07-07 03:46:00.424,Люті пташки,40.0
2023-07-07 03:46:00.508,Люті пташки,1000.0
2023-07-07 03:49:00.394,Люті пташки,20.0
2023-07-07 03:55:00.936,Люті пташки,100.0
2023-07-07 03:58:00.053,Люті пташки,50.0
2023-07-07 03:58:00.128,Люті пташки,8.0
2023-07-07 04:02:00.249,Люті пташки,100.0
2023-07-07 04:02:00.326,Люті пташки,250.0
2023-07-07 04:04:00.408,Люті пташки,43.67
2023-07-07 04:08:00.719,Люті пташки,100.0
2023-07-07 04:08:00.795,Люті пташки,25.0
2023-07-07 04:11:00.874,Люті пташки,25.0
2023-07-07 04:11:00.957,Люті пташки,100.0
2023-07-07 04:18:00.040,Люті пташки,100.0
2023-07-07 04:18:00.879,Люті пташки,1.0
2023-07-07 04:18:00.962,Люті пташки,100.0
2023-07-07 04:26:00.969,Люті пташки,2134.87
2023-07-07 04:27:00.292,Загальні донати,200.0
2023-07-07 04:28:00.047,Люті пташки,30.0
2023-07-07 04:31:00.162,Люті пташки,100.0
2023-07-07 04:33:00.574,Люті пташки,100.0
2023-07-07 04:34:00.654,Люті пташки,15.0
2023-07-07 04:37:00.855,Люті пташки,200.0
2023-07-07 04:37:00.927,Люті пташки,1.0
2023-07-07 04:48:00.658,Загальні донати,984.0
2023-07-07 04:54:00.632,Люті пташки,3000.0
2023-07-07 04:58:00.815,Люті пташки,200.0
2023-07-07 04:58:00.892,Люті пташки,50.0
2023-07-07 05:01:00.174,Люті пташки,5.0
2023-07-07 05:01:00.248,Люті пташки,100.0
2023-07-07 05:01:00.335,Люті пташки,10.0
2023-07-07 05:03:00.374,Люті пташки,150.0
2023-07-07 05:08:00.667,Люті пташки,25.0
2023-07-07 05:09:00.739,Люті пташки,300.0
2023-07-07 05:10:00.817,Люті пташки,10.0
2023-07-07 05:12:00.355,Люті пташки,25.0
2023-07-07 05:14:00.726,Люті пташки,200.0
2023-07-07 05:15:00.801,Люті пташки,25.0
2023-07-07 05:16:00.046,Люті пташки,10.0
2023-07-07 05:16:00.882,Люті пташки,200.0
2023-07-07 05:16:00.956,Люті пташки,500.0
2023-07-07 05:17:00.196,Люті пташки,10.0
2023-07-07 05:19:00.260,Люті пташки,5.0
2023-07-07 05:20:00.698,Люті пташки,5.0
2023-07-07 05:20:00.773,Люті пташки,1000.0
2023-07-07 05:21:00.848,Люті пташки,5.0
2023-07-07 05:22:00.939,Люті пташки,5.0
2023-07-07 05:24:00.783,Люті пташки,100.0
2023-07-07 05:24:00.863,Люті пташки,8.0
2023-07-07 05:26:00.258,Люті пташки,100.0
2023-07-07 05:26:00.332,Люті пташки,50.0
2023-07-07 05:31:00.749,Люті пташки,500.0
2023-07-07 05:35:00.051,Люті пташки,100.0
2023-07-07 05:36:00.129,Люті пташки,200.0
2023-07-07 05:39:00.377,Люті пташки,500.0
2023-07-07 05:39:00.448,Люті пташки,10.0
2023-07-07 05:40:00.527,Люті пташки,10.0
2023-07-07 05:43:00.030,Люті пташки,300.0
2023-07-07 05:46:00.443,Люті пташки,402.0
2023-07-07 05:47:00.756,Люті пташки,500.0
2023-07-07 05:47:00.825,Люті пташки,300.0
2023-07-07 05:47:00.902,Люті пташки,100.0
2023-07-07 05:49:00.978,Люті пташки,50.0
2023-07-07 05:52:00.111,Люті пташки,100.0
2023-07-07 05:52:00.185,Люті пташки,100.0
2023-07-07 05:56:00.041,Люті пташки,15.0
2023-07-07 05:56:00.110,Люті пташки,150.0
2023-07-07 05:56:00.191,Люті пташки,10.0
2023-07-07 05:58:00.280,Люті пташки,0.13
2023-07-07 06:00:00.386,Люті пташки,190.0
2023-07-07 06:00:00.465,Люті пташки,50.0
2023-07-07 06:01:00.543,Люті пташки,150.0
2023-07-07 06:05:00.837,Люті пташки,150.0
2023-07-07 06:06:00.902,Люті пташки,10.0
2023-07-07 06:10:00.338,Люті пташки,100.0
2023-07-07 06:14:00.146,Люті пташки,50.0
2023-07-07 06:14:00.223,Люті пташки,0.28
2023-07-07 06:17:00.610,Люті пташки,100.0
2023-07-07 06:18:00.685,Люті пташки,5.0
2023-07-07 06:18:00.753,Люті пташки,1.81
2023-07-07 06:19:00.839,Люті пташки,2000.0
2023-07-07 06:23:00.852,Люті пташки,80.0
2023-07-07 06:27:00.120,Люті пташки,200.0
2023-07-07 06:28:00.202,Люті пташки,50.0
2023-07-07 06:32:00.455,Люті пташки,300.0
2023-07-07 06:35:00.461,Люті пташки,1000.0
2023-07-07 06:37:00.531,Люті пташки,2.94
2023-07-07 06:37:00.610,Люті пташки,100.0
2023-07-07 06:41:00.566,Люті пташки,500.0
2023-07-07 06:41:00.663,Люті пташки,100.0
2023-07-07 06:45:00.087,Люті пташки,100.0
2023-07-07 06:46:00.163,Люті пташки,75.0
2023-07-07 06:46:00.239,Люті пташки,500.0
2023-07-07 06:46:00.315,Люті пташки,100.0
2023-07-07 06:51:00.344,Люті пташки,200.0
2023-07-07 06:51:00.416,Люті пташки,35.0
2023-07-07 06:51:00.502,Люті пташки,1.0
2023-07-07 06:51:00.571,Люті пташки,50.0
2023-07-07 06:52:00.644,Люті пташки,50.0
2023-07-07 06:52:00.733,Люті пташки,200.0
2023-07-07 06:54:00.683,Люті пташки,1000.0
2023-07-07 06:55:00.756,Люті пташки,50.0
2023-07-07 06:56:00.249,Люті пташки,1000.0
2023-07-07 06:56:00.324,Люті пташки,1.17
2023-07-07 07:00:00.466,Люті пташки,100.0
2023-07-07 07:01:00.535,Люті пташки,75.0
2023-07-07 07:02:00.740,Люті пташки,50.0
2023-07-07 07:03:00.837,Люті пташки,150.0
2023-07-07 07:06:00.037,Люті пташки,500.0
2023-07-07 07:06:00.959,Люті пташки,100.0
2023-07-07 07:08:00.116,Люті пташки,0.01
2023-07-07 07:09:00.392,Люті пташки,150.0
2023-07-07 07:11:00.598,Люті пташки,1000.0
2023-07-07 07:11:00.660,Люті пташки,100.0
2023-07-07 07:11:00.737,Люті пташки,100.0
2023-07-07 07:11:00.815,Люті пташки,1500.0
2023-07-07 07:11:00.903,Люті пташки,35.0
2023-07-07 07:11:00.968,Люті пташки,0.01
2023-07-07 07:13:00.044,Люті пташки,200.0
2023-07-07 07:16:00.439,Люті пташки,25.0
2023-07-07 07:16:00.509,Люті пташки,50.0
2023-07-07 07:16:00.589,Люті пташки,100.0
2023-07-07 07:16:00.673,Люті пташки,500.0
2023-07-07 07:16:00.743,Люті пташки,50.0
2023-07-07 07:20:00.172,Люті пташки,100.0
2023-07-07 07:23:00.819,Люті пташки,100.0
2023-07-07 07:26:00.304,Люті пташки,150.0
2023-07-07 07:28:00.373,Люті пташки,150.0
2023-07-07 07:29:00.603,Люті пташки,25.0
2023-07-07 07:31:00.680,Люті пташки,200.0
2023-07-07 07:34:00.687,Люті пташки,295.5
2023-07-07 07:37:00.040,Люті пташки,100.0
2023-07-07 07:37:00.111,Люті пташки,10.0
2023-07-07 07:37:00.882,Люті пташки,5.34
2023-07-07 07:37:00.956,Люті пташки,100.0
2023-07-07 07:38:00.523,Люті пташки,10.0
2023-07-07 07:39:00.538,Люті пташки,290.0
2023-07-07 07:42:00.857,Люті пташки,200.0
2023-07-07 07:42:00.933,Люті пташки,3.05
2023-07-07 07:47:00.819,Люті пташки,100.0
2023-07-07 07:48:00.043,Люті пташки,100.0
2023-07-07 07:48:00.901,Люті пташки,15.0
2023-07-07 07:48:00.965,Люті пташки,50.0
2023-07-07 07:51:00.346,Люті пташки,100.0
2023-07-07 07:53:00.755,Люті пташки,100.0
2023-07-07 07:53:00.832,Люті пташки,200.0
2023-07-07 07:54:00.913,Люті пташки,100.0
2023-07-07 07:58:00.215,Люті пташки,300.0
2023-07-07 07:58:00.298,Люті пташки,30.0
2023-07-07 07:58:00.364,Люті пташки,47.0
2023-07-07 07:58:00.440,Люті пташки,2.0
2023-07-07 07:59:00.499,Люті пташки,100.0
2023-07-07 08:03:00.003,Люті пташки,500.0
2023-07-07 08:03:00.863,Люті пташки,8.4
2023-07-07 08:03:00.927,Люті пташки,4.71
2023-07-07 08:05:00.624,Люті пташки,150.0
2023-07-07 08:06:00.695,Люті пташки,100.0
2023-07-07 08:07:00.788,Люті пташки,25.0
2023-07-07 08:08:00.021,Люті пташки,25.0
2023-07-07 08:11:00.148,Люті пташки,139.0
2023-07-07 08:11:00.241,Люті пташки,50.0
2023-07-07 08:14:00.453,Люті пташки,50.0
2023-07-07 08:19:00.490,Люті пташки,10.0
2023-07-07 08:19:00.566,Люті пташки,500.0
2023-07-07 08:19:00.648,Люті пташки,55.0
2023-07-07 08:19:00.717,Люті пташки,500.0
2023-07-07 08:23:00.030,Люті пташки,500.0
2023-07-07 08:24:00.106,Люті пташки,4.95
2023-07-07 08:24:00.184,Люті пташки,85.87
2023-07-07 08:24:00.261,Люті пташки,1500.0
2023-07-07 08:24:00.350,Люті пташки,71.42
2023-07-07 08:24:00.419,Люті пташки,10.0
2023-07-07 08:28:00.575,Люті пташки,8.0
2023-07-07 08:30:00.570,Люті пташки,100.0
2023-07-07 08:30:00.637,Люті пташки,10.75
2023-07-07 08:35:00.452,Люті пташки,50.0
2023-07-07 08:35:00.514,Люті пташки,5.0
2023-07-07 08:35:00.592,Люті пташки,90.0
2023-07-07 08:35:00.672,Люті пташки,10.0
2023-07-07 08:40:00.590,Люті пташки,80.0
2023-07-07 08:40:00.667,Люті пташки,100.0
2023-07-07 08:40:00.743,Люті пташки,17.0
2023-07-07 08:40:00.822,Люті пташки,100.0
